sound,image_name,time_in_wav_start_sec,time_in_wav_stop_sec
flow noise,20190128T160004-File-5.png,348.42787651027453,352.11528039945614
flow noise,20190128T160004-File-5.png,353.026934101111,356.8594659967571
flow noise,20190128T160004-File-5.png,357.4726865529094,359.6012521100114
flow noise,20190129T070004-File-27.png,1620.4443016009795,1622.8166680438303
flow noise,20190129T070004-File-27.png,1623.2433276422494,1627.649514362028
flow noise,20190129T070004-File-27.png,1627.7261669315471,1633.4749808717338
flow noise,20190129T070004-File-27.png,1633.677091258731,1637.6141552388913
flow noise,20190129T070004-File-27.png,1637.9973858930512,1642.7497486229258
flow noise,20190129T070004-File-27.png,1642.979706331483,1646.8122704205643
flow noise,20190129T070004-File-27.png,1663.9820918650407,1667.9679610931603
humpback,20190129T113004-File-2.png,130.8844395176565,133.0564984058884
humpback,20190129T113004-File-2.png,133.56074418345108,134.5692035451411
humpback,20190129T113004-File-2.png,157.68644023235075,159.7033589557308
flow noise,20190129T113004-File-2.png,120.29099646194146,123.51484707581662
flow noise,20190129T113004-File-2.png,123.89360284246571,127.47113053686846
flow noise,20190129T113004-File-2.png,129.6820147081075,134.5481168450004
flow noise,20190129T113004-File-2.png,136.1982879531092,140.3735833547062
flow noise,20190129T113004-File-2.png,140.96912971486273,145.50920893217594
flow noise,20190129T113004-File-2.png,146.48151506599118,150.33822423156954
flow noise,20190129T113004-File-2.png,173.04618577543792,176.39958277307812
flow noise,20190129T113004-File-2.png,176.8861221612097,179.77219925160995
humpback,20190129T173004-File-12.png,721.5754823381449,723.3984678071013
humpback,20190129T173004-File-12.png,727.2384041928731,729.022628765693
humpback,20190129T173004-File-12.png,729.759600887251,731.5825863562075
humpback,20190129T173004-File-12.png,746.5544653904474,751.170166987349
humpback,20190129T173004-File-12.png,752.6052859474581,754.6610299538454
humpback,20190129T173004-File-12.png,757.065847379508,759.0439730133163
humpback,20190129T173004-File-12.png,757.3761277092117,759.0439730133163
humpback,20190129T173004-File-12.png,763.2718081013707,765.560246258318
humpback,20190129T173004-File-12.png,761.8366569478262,762.9227024886599
humpback,20190129T173004-File-12.png,765.6378324374616,766.6462917991516
humpback,20190129T173004-File-12.png,769.1674563000943,770.3698811096433
humpback,20190129T173004-File-12.png,774.6752379899707,777.3127817596288
flow noise,20190129T173004-File-12.png,724.8134336766942,727.8202361495793
flow noise,20190129T173004-File-12.png,739.2238270053559,743.1024277069582
flow noise,20190129T173004-File-12.png,743.8228845961924,747.4465776768574
flow noise,20190129T173004-File-12.png,748.8818576041431,754.4773664052917
flow noise,20190129T173004-File-12.png,765.3618059229482,769.5165619128052
humpback,20190129T173004-File-12.png,740.7751642670038,741.7448627325573
humpback,20190129T173004-File-12.png,742.830908273391,744.14968015822
humpback,20190129T173004-File-12.png,741.2018238654229,742.4430417645436
humpback,20190131T053004-File-18.png,1087.238404192873,1089.6432216185358
humpback,20190131T053004-File-18.png,1089.7208077976793,1092.3971124634738
humpback,20190131T053004-File-18.png,1082.002141936564,1083.9415066742356
humpback,20190131T053004-File-18.png,1094.3752702907175,1096.5861544619565
humpback,20190131T053004-File-18.png,1099.5339785613182,1101.3182031341382
humpback,20190131T053004-File-18.png,1104.5375466670673,1106.3217712398873
humpback,20190131T053004-File-18.png,1115.6306962259637,1117.6864402323508
humpback,20190131T053004-File-18.png,1117.9191665763462,1120.4403310772889
humpback,20190131T053004-File-18.png,1110.0065352673719,1112.3725596034628
humpback,20190131T053004-File-18.png,1122.4184889045325,1124.4354076279126
humpback,20190131T053004-File-18.png,1127.3832317272745,1129.0123161352424
humpback,20190131T053004-File-18.png,1131.8825540554608,1133.6667786282806
humpback,20190131T053004-File-18.png,1137.584301193196,1138.6703467340296
flow noise,20190131T053004-File-18.png,1120.1495599693949,1122.6124221589562
flow noise,20190131T053004-File-18.png,1123.2922509328048,1127.3056777415661
humpback,20190131T053004-File-19.png,1144.4069593622266,1146.2687379207548
humpback,20190131T053004-File-19.png,1146.540257354322,1149.5268745432556
humpback,20190131T053004-File-19.png,1151.698965624923,1153.9874037818702
humpback,20190131T053004-File-19.png,1176.600394691517,1179.1991453716034
flow noise,20190131T053004-File-19.png,1153.628286010772,1155.461315831551
flow noise,20190131T053004-File-19.png,1156.3877141265868,1159.8442910844574
flow noise,20190131T053004-File-19.png,1160.8334987718204,1164.847826996771
flow noise,20190131T053004-File-19.png,1165.8563185518963,1170.1082665230124
flow noise,20190131T053004-File-19.png,1170.2615716620505,1173.7875254730557
flow noise,20190131T053004-File-19.png,1175.0876895522645,1178.233277924854
humpback,20190131T053004-File-19.png,1181.6039306038308,1185.8705265880217
flow noise,20190131T053004-File-19.png,1178.9231188570902,1181.6059265968213
flow noise,20190131T053004-File-19.png,1192.1071032668824,1194.1000378809422
humpback,20190131T053004-File-19.png,1198.2391800546645,1200.002156960167
humpback,20190131T070004-File-7.png,428.0141694040029,430.5353339049457
humpback,20190131T070004-File-7.png,435.2673825771274,436.89643479166017
humpback,20190131T070004-File-7.png,464.0863342086371,466.84022505357524
humpback,20190131T070004-File-7.png,470.71895452891886,473.1625650441533
flow noise,20190131T070004-File-7.png,444.1294948742685,446.90357100315816
flow noise,20190131T070004-File-7.png,447.83447637913997,451.56463315043885
flow noise,20190131T070004-File-7.png,451.871243428515,455.4738498090393
flow noise,20190131T070004-File-7.png,455.90221565953084,459.6896445522805
flow noise,20190131T070004-File-7.png,460.2463978228653,463.1389457937667
humpback,20190131T100004-File-7.png,428.71234843598927,430.5353339049457
humpback,20190131T100004-File-7.png,432.16441831291377,433.36681092902745
helicopter,20190131T160004-File-16.png,998.6165407724493,1010.7273892089751
humpback,20190131T173004-File-27.png,1640.4260908477283,1642.2878694062565
humpback,20190131T173004-File-27.png,1654.6610299538454,1656.018562734811
humpback,20190131T173004-File-27.png,1673.472845373857,1675.0243436026815
humpback,20190131T173004-File-27.png,1678.5152065691777,1679.8339462605716
flow noise,20190131T173004-File-27.png,1622.9738042016725,1626.113597755903
flow noise,20190131T173004-File-27.png,1627.1129463753948,1631.482046257674
flow noise,20190131T173004-File-27.png,1631.8653091052693,1636.3877141265868
flow noise,20190131T173004-File-27.png,1636.5410192656248,1641.0854767901428
flow noise,20190131T173004-File-27.png,1641.9066025516518,1646.3523550034502
flow noise,20190131T173004-File-27.png,1646.8122704205643,1651.3346754418817
flow noise,20190131T173004-File-27.png,1651.641285719958,1655.6694893155354
flow noise,20190131T173004-File-27.png,1656.5469535888706,1660.0136714788698
flow noise,20190131T220004-File-25.png,1505.120011761335,1510.3801937400938
flow noise,20190131T220004-File-25.png,1510.792205325438,1515.3061756666991
flow noise,20190131T220004-File-25.png,1516.234441180984,1519.6891187261701
flow noise,20190131T220004-File-25.png,1521.4466871345373,1525.355903793138
flow noise,20190131T220004-File-25.png,1526.429007572969,1530.704714299358
flow noise,20190131T220004-File-25.png,1500.2143438924224,1504.1235605510228
flow noise,20190131T233004-File-2.png,130.71555275591902,134.9958631435602
flow noise,20190131T233004-File-2.png,120.29099646194146,122.2839310760012
flow noise,20190131T233004-File-2.png,135.6978731943507,139.02976497719095
flow noise,20190131T233004-File-2.png,139.30047957487497,145.35590379313786
flow noise,20190131T233004-File-2.png,150.56818194012666,155.01393439192503
flow noise,20190131T233004-File-2.png,171.22320030648152,175.32644679981155
flow noise,20190131T233004-File-2.png,122.05397336744407,125.043359191816
flow noise,20190131T233004-File-2.png,145.66251407121402,150.03161395349338
flow noise,20190131T233004-File-2.png,154.5540189748108,159.38303427420436
flow noise,20190201T143004-File-28.png,1687.572861792509,1692.0186142443074
flow noise,20190201T143004-File-28.png,1692.9401513306084,1697.3075449608152
flow noise,20190201T143004-File-28.png,1697.6908078084105,1702.8264011924448
flow noise,20190201T143004-File-28.png,1703.4127080366618,1707.9620267699147
flow noise,20190201T143004-File-28.png,1708.9980759056818,1713.0209997778652
flow noise,20190201T143004-File-28.png,1714.2343703554263,1718.6931933419683
flow noise,20190201T143004-File-28.png,1719.12155919246,1723.2922509328048
humpback,20190203T190004-File-25.png,1502.8942542229738,1505.9584253976157
humpback,20190203T190004-File-25.png,1509.2941481992602,1511.9704528650548
humpback,20190203T190004-File-25.png,1515.5001089211228,1517.8661332572137
humpback,20190203T190004-File-25.png,1518.4479330204847,1520.038224338881
humpback,20190203T190004-File-25.png,1527.4078167807209,1530.6659212097863
humpback,20190203T190004-File-25.png,1533.3422580690162,1536.9494681107926
humpback,20190203T190004-File-25.png,1539.4706326117355,1541.5263766181226
humpback,20190203T190004-File-25.png,1554.8304103482578,1557.5067150140524
humpback,20190203T190004-File-25.png,1545.0560004807553,1547.9650636839806
humpback,20190203T190004-File-25.png,1508.7511093321257,1511.660172535351
humpback,20190203T190004-File-25.png,1514.142543946722,1518.4867261100565
humpback,20190203T190004-File-25.png,1533.070738635449,1536.018562734811
humpback,20190203T190004-File-25.png,1536.44522233323,1537.6864402323508
humpback,20190203T190004-File-25.png,1538.8112466693208,1541.5651697076944
humpback,20190203T190004-File-25.png,1541.448790438979,1543.6984676997897
humpback,20190203T190004-File-25.png,1544.2026812839172,1545.3275199143225
humpback,20190203T190004-File-25.png,1545.3663130038944,1548.7407967016752
humpback,20190203T190004-File-25.png,1521.5897225677054,1525.9338725376047
humpback,20190203T190004-File-25.png,1519.837015368073,1521.2933819954994
humpback,20190203T190004-File-25.png,1511.7120039662311,1513.704938580291
humpback,20190204T010004-File-10.png,620.8139573565755,622.596475677323
humpback,20190204T010004-File-10.png,627.1750904367254,629.0756620848254
humpback,20190204T010004-File-10.png,649.7104951672288,651.4558944570416
humpback,20190207T203004-File-26.png,1574.87951606828,1577.0128140603756
humpback,20190207T203004-File-26.png,1582.792115183819,1584.9642062654864
humpback,20190207T203004-File-26.png,1613.9770911514197,1615.9940098747998
flow noise,20190207T203004-File-26.png,1561.517437574246,1565.1826923799213
flow noise,20190207T203004-File-26.png,1576.1594948635375,1579.6070576595157
humpback,20190209T173004-File-11.png,661.3039629045776,663.3984678071013
humpback,20190209T173004-File-11.png,664.7560327815021,667.1608502071648
humpback,20190209T173004-File-11.png,667.3935765511602,669.4104952745403
humpback,20190209T173004-File-11.png,669.8759479625311,673.1728776746038
humpback,20190209T173004-File-11.png,669.4104952745403,672.9013582410365
humpback,20190209T173004-File-11.png,693.1095317250208,694.9325171939772
humpback,20190209T173004-File-11.png,699.1215591924598,700.2851909124371
flow noise,20190209T173004-File-11.png,662.1306259369632,665.8420783223357
flow noise,20190209T173004-File-11.png,667.8202361495793,671.4820462576741
flow noise,20190209T173004-File-11.png,689.3859424145292,694.3240612662537
flow noise,20190209T173004-File-11.png,694.8937562978408,699.8429496913186
flow noise,20190209T173004-File-11.png,684.2660272335,689.418393397341
flow noise,20190209T173004-File-11.png,715.9552489786632,718.3924851937026
flow noise,20190209T173004-File-11.png,660.2909964619414,662.0539733674441
humpback,20190210T040004-File-4.png,240.25671045331578,241.96334884699212
humpback,20190210T040004-File-4.png,240.25671045331578,242.19607519098756
humpback,20190210T040004-File-4.png,244.48451334793484,247.04447093844936
humpback,20190210T040004-File-4.png,244.98875912549752,247.3159903720166
humpback,20190210T040004-File-4.png,247.3935765511602,248.8286955112693
humpback,20190210T040004-File-4.png,249.75960088725108,252.39711246347386
humpback,20190210T040004-File-4.png,250.22505357524196,252.3583515673374
humpback,20190210T040004-File-4.png,256.1594948635374,258.99097188761914
humpback,20190210T040004-File-4.png,262.71452900467557,265.89511164146813
humpback,20190210T040004-File-4.png,268.3386899632673,271.053819912069
humpback,20190210T040004-File-4.png,268.7653495616864,270.51078104493456
humpback,20190210T040004-File-4.png,273.92405783228725,276.2900821683781
humpback,20190210T040004-File-4.png,273.2646718898727,276.17373509309806
humpback,20190210T040004-File-4.png,279.19914537160344,282.1081763813935
humpback,20190210T040004-File-4.png,276.75553485636897,277.9191665763462
humpback,20190210T040004-File-4.png,268.7653495616864,269.9289812816636
humpback,20190210T040004-File-4.png,286.1420460215889,288.5468634472516
humpback,20190210T040004-File-4.png,292.6971123561624,294.7916172586861
humpback,20190210T040004-File-4.png,297.6618873723396,299.484872841296
humpback,20190210T040004-File-4.png,297.4291610283442,299.5236659308678
humpback,20190210T040004-File-4.png,245.33783254477302,246.54025735432202
humpback,20190210T040004-File-4.png,256.81888080595195,258.9521787980474
flow noise,20190210T040004-File-4.png,252.7074249866129,257.3841975303343
flow noise,20190210T040004-File-4.png,257.4782667483664,261.2167294259803
flow noise,20190210T040004-File-4.png,281.33244336369887,285.5917636315054
humpback,20190210T040004-File-4.png,288.85717597039064,290.68016143934705
humpback,20190210T040004-File-4.png,259.07052186631785,261.82994998213263
humpback,20190210T040004-File-4.png,242.36058364552022,243.81695027294668
flow noise,20190210T053004-File-26.png,1561.5754823381449,1564.7367811071751
flow noise,20190210T053004-File-26.png,1574.8407229787083,1579.990320507111
flow noise,20190210T053004-File-26.png,1580.7568462023014,1586.8889229900833
flow noise,20190210T053004-File-26.png,1587.0199180784382,1592.9443472083462
flow noise,20190210T053004-File-26.png,1593.2646718898727,1599.6129919827615
flow noise,20190210T053004-File-26.png,1600.9160534711498,1606.741552174291
flow noise,20190212T023004-File-17.png,1020.2179173637439,1031.4054258815904
flow noise,20190212T023004-File-17.png,1031.9704528650548,1037.6141552388913
flow noise,20190212T023004-File-17.png,1045.8951116414682,1051.2580228723627
flow noise,20190212T023004-File-17.png,1051.5580334961965,1057.0835215755037
flow noise,20190212T023004-File-17.png,1058.9276259380363,1065.3618059229482
flow noise,20190212T023004-File-17.png,1065.9093196775934,1071.1106520565704
flow noise,20190212T023004-File-17.png,1071.4558944570417,1076.24627763404
flow noise,20190212T023004-File-17.png,1076.265529308367,1079.7175991852914
flow noise,20190212T023004-File-17.png,1037.8441129474486,1045.662514071214
flow noise,20190213T040004-File-17.png,1021.1876158292976,1026.8063360973185
flow noise,20190213T040004-File-17.png,1027.005710042313,1031.6353513967122
flow noise,20190213T040004-File-17.png,1032.0868321337703,1038.0740384625703
flow noise,20190213T040004-File-17.png,1038.3703790347765,1044.2828000133065
flow noise,20190213T040004-File-17.png,1044.5893780979475,1051.0280651638056
flow noise,20190213T040004-File-17.png,1051.3253071522008,1056.7769112974277
flow noise,20190213T040004-File-17.png,1057.1046082756445,1063.2155983632858
flow noise,20190213T040004-File-17.png,1063.3881551766508,1069.6542854291438
flow noise,20190213T040004-File-17.png,1070.4862281849234,1077.0894237053142
flow noise,20190213T040004-File-17.png,1077.5067150140524,1079.77219925161
humpback,20190215T220004-File-25.png,1507.1608502071647,1513.9098176027267
humpback,20190215T220004-File-25.png,1506.966916952741,1513.9098176027267
humpback,20190215T220004-File-25.png,1515.1122424122755,1517.67220000279
humpback,20190215T220004-File-25.png,1501.440785004727,1506.0398425955636
humpback,20190215T220004-File-25.png,1520.4502359242251,1524.0720939790765
humpback,20190215T220004-File-25.png,1526.429007572969,1529.4635285936727
humpback,20190215T220004-File-25.png,1538.8888328484645,1541.4875835285507
humpback,20190215T220004-File-25.png,1544.1251272982088,1546.7626388744316
humpback,20190215T220004-File-25.png,1550.563814364067,1552.8134594314424
humpback,20190215T220004-File-25.png,1530.4719879553627,1537.7252011284872
flow noise,20190215T220004-File-25.png,1505.8098848870063,1509.2553551096885
flow noise,20190215T220004-File-25.png,1515.88797542997,1519.7603627985538
flow noise,20190215T220004-File-25.png,1520.5036770268719,1524.4360729589093
flow noise,20190215T220004-File-25.png,1524.731479921491,1530.1849190925313
flow noise,20190215T220004-File-25.png,1530.6659212097863,1535.243892100482
airplane,20190220T100004-File-24.png,1442.8942542229738,1449.7983939768228
humpback,20190220T100004-File-24.png,1458.9133857084755,1460.8139573565757
humpback,20190220T100004-File-24.png,1479.5094257013072,1480.7506114069927
humpback,20190220T100004-File-24.png,1485.3663130038944,1486.7238779782951
humpback,20190220T100004-File-24.png,1486.3747723655842,1487.7323373399852
humpback,20190220T100004-File-26.png,1571.233512936932,1572.707424986613
helicopter,20190220T100004-File-26.png,1594.3240612662537,1607.2014353979698
humpback,20190220T143004-File-2.png,125.72663266324486,127.51085723606481
humpback,20190220T143004-File-2.png,131.77651961063114,134.1813370362938
humpback,20190220T143004-File-2.png,140.15457141416104,141.97758907655276
airplane,20190220T143004-File-2.png,170.72738920897513,173.89950497227608
humpback,20190220T143004-File-2.png,177.19643468434873,178.3600342108906
airplane,20190221T083004-File-3.png,211.053819912069,215.5531422402553
humpback,20190221T083004-File-3.png,189.75960088725108,191.1171336682166
humpback,20190221T083004-File-3.png,203.3351218575183,204.80906610063454
humpback,20190221T083004-File-3.png,232.7359054457342,234.01588424099148
humpback,20190221T100004-File-10.png,604.3681662726548,605.6869381574838
humpback,20190221T100004-File-10.png,604.1354399286594,605.7257312470556
humpback,20190221T100004-File-10.png,602.8166680438303,603.902713584664
humpback,20190221T100004-File-10.png,607.3159903720166,608.2081026584266
humpback,20190221T100004-File-10.png,609.5268745432556,611.1947198473601
humpback,20190221T100004-File-10.png,615.926768519542,617.9824803324938
humpback,20190221T100004-File-10.png,620.2321575933046,622.5981819293955
humpback,20190221T100004-File-10.png,629.5411147728163,630.7823004785017
humpback,20190221T100004-File-10.png,634.8937562978408,636.0961489139545
humpback,20190221T100004-File-10.png,637.9967205620544,639.0051799237444
humpback,20190221T100004-File-10.png,643.0390817573752,644.1251272982089
airplane,20190221T100004-File-10.png,648.6244496263952,654.0158842409915
flow noise,20190221T100004-File-10.png,605.1051062007775,608.9450747799847
flow noise,20190221T100004-File-10.png,609.8759479625311,612.9013582410365
flow noise,20190221T100004-File-10.png,655.7612835308043,658.7091398236014
flow noise,20190221T100004-File-10.png,625.3964031347821,630.4915293706076
flow noise,20190221T100004-File-13.png,783.902713584664,786.6953975191739
flow noise,20190221T100004-File-13.png,788.2468957479983,792.3195584777656
flow noise,20190221T100004-File-13.png,793.7934705274465,797.9824803324938
flow noise,20190221T100004-File-13.png,798.4091399309129,803.0248415278146
flow noise,20190221T100004-File-13.png,803.9169538142246,807.4853707664291
flow noise,20190221T100004-File-13.png,809.2308022496773,813.3422580690163
flow noise,20190221T100004-File-13.png,814.2343703554262,818.539759429189
flow noise,20190221T100004-File-13.png,826.5299125304363,830.5250212744952
helicopter,20190221T100004-File-13.png,806.122397294893,815.1672395309631
humpback,20190221T100004-File-13.png,780.3342966324593,782.0021419365639
humpback,20190221T100004-File-13.png,781.6530685172884,783.7087803302403
humpback,20190221T100004-File-13.png,799.727911815742,802.2103154205482
humpback,20190221T100004-File-13.png,806.0890448958918,807.6793040208528
humpback,20190221T100004-File-13.png,815.2040366275445,816.9106750212209
humpback,20190221T100004-File-13.png,830.680161439347,832.8522525210143
humpback,20190221T100004-File-13.png,837.1964346843488,838.8254868988815
airplane,20190221T100004-File-15.png,952.0377264137479,958.3988273004625
humpback,20190221T100004-File-15.png,905.8032852327639,907.7426499704357
humpback,20190221T100004-File-15.png,912.8237720618929,914.9183091578519
humpback,20190221T100004-File-15.png,945.4051060934661,947.6159580712698
humpback,20190221T100004-File-15.png,915.3837618458429,917.4394736587947
humpback,20190221T100004-File-15.png,919.5727716508901,920.9691297148628
humpback,20190221T100004-File-15.png,943.5820884310743,944.978446495047
humpback,20190221T100004-File-15.png,930.7823004785017,932.7216652161735
humpback,20190221T100004-File-15.png,945.5990393478897,947.6159580712698
humpback,20190221T100004-File-15.png,947.3056777415661,949.0898701209508
flow noise,20190221T100004-File-15.png,906.4626711751785,908.557176077702
flow noise,20190221T100004-File-15.png,935.1671107572218,937.7270683477363
flow noise,20190221T100004-File-15.png,939.7809451348744,943.0002886678035
helicopter,20190221T100004-File-17.png,1027.4148242184776,1038.3039961711274
humpback,20190221T100004-File-17.png,1022.545148610263,1024.0578537495157
humpback,20190221T100004-File-17.png,1054.9325171939772,1056.600394691517
humpback,20190221T100004-File-17.png,1060.9445446614163,1062.7287692342363
flow noise,20190221T100004-File-17.png,1061.6039306038308,1064.2026812839172
flow noise,20190221T100004-File-17.png,1067.1892984728509,1070.680161439347
humpback,20190221T100004-File-20.png,1202.273661370131,1204.0966468390875
humpback,20190221T100004-File-20.png,1229.3083884288208,1231.1313738977772
humpback,20190221T100004-File-20.png,1234.54465068513,1236.5228085123736
airplane,20190221T100004-File-20.png,1250.6413683497753,1257.8558206267633
airplane,20190221T100004-File-3.png,180.41185061816762,189.2165620201166
humpback,20190221T100004-File-3.png,191.81531270020292,194.53044264900464
humpback,20190221T100004-File-3.png,198.37037903477642,200.07701742845276
humpback,20190221T100004-File-3.png,203.25756787181004,204.9254131759146
humpback,20190221T100004-File-3.png,202.947255348671,204.77027301106273
humpback,20190221T100004-File-3.png,208.06717052970006,209.96777437123538
humpback,20190221T100004-File-3.png,212.64407903702997,214.854963208269
humpback,20190221T100004-File-3.png,222.22452345667352,224.43540762791258
humpback,20190221T100004-File-3.png,228.74079670167524,230.64136834977523
humpback,20190221T100004-File-3.png,216.94946811079265,219.62580497002256
humpback,20190221T130004-File-22.png,1328.130516479283,1329.8759479625312
humpback,20190221T130004-File-22.png,1338.9133857084755,1341.7060696429855
humpback,20190221T130004-File-22.png,1344.2272341439282,1347.05871116801
humpback,20190221T130004-File-22.png,1349.6186687585246,1352.1010723633308
humpback,20190221T130004-File-22.png,1352.1398332594672,1353.3034649794445
humpback,20190221T130004-File-22.png,1355.9022156595308,1358.4233801604735
humpback,20190221T130004-File-22.png,1358.7724857731844,1360.3627448981454
humpback,20190221T130004-File-22.png,1364.0475411190653,1365.5990393478899
humpback,20190221T130004-File-22.png,1369.245042479238,1370.2922949304998
humpback,20190221T130004-File-22.png,1372.6195261770188,1375.1018975883899
humpback,20190221T130004-File-22.png,1377.6230942827679,1379.5624590204395
humpback,20190221T130004-File-22.png,1373.356498298577,1374.4425438394105
flow noise,20190221T130004-File-22.png,1320.9548894853021,1324.794825871074
flow noise,20190221T130004-File-22.png,1326.385084996035,1330.1086743065266
airplane,20190221T130004-File-22.png,1330.923200413793,1335.1613052077173
flow noise,20190221T130004-File-22.png,1337.67220000279,1340.8915435357192
flow noise,20190221T130004-File-22.png,1342.3266624958283,1345.892471779771
flow noise,20190221T130004-File-22.png,1358.3070330851936,1361.9530362165417
flow noise,20190221T143004-File-1.png,62.545148610263055,66.03601157675935
flow noise,20190221T143004-File-1.png,67.74264997043569,71.50503237049922
flow noise,20190221T143004-File-1.png,71.97045286505478,76.15949486353739
airplane,20190221T143004-File-1.png,108.85717597039063,115.40309936933062
airplane,20190222T070004-File-24.png,1440.7221631413067,1447.9365832248593
humpback,20190222T070004-File-24.png,1448.7899024216974,1450.6904740697976
humpback,20190222T070004-File-24.png,1451.0395796825082,1452.3971124634738
humpback,20190222T070004-File-24.png,1453.715884348303,1454.8407229787083
humpback,20190222T070004-File-24.png,1451.8153127002029,1453.87105670659
humpback,20190222T070004-File-24.png,1453.87105670659,1456.2758419388174
humpback,20190222T070004-File-24.png,1455.7328352651184,1457.2843334939428
humpback,20190222T070004-File-24.png,1458.7194524540519,1459.7667049053136
humpback,20190222T070004-File-24.png,1458.8745926189038,1460.8139573565757
humpback,20190222T070004-File-24.png,1460.3485046685846,1461.0854767901428
humpback,20190222T070004-File-24.png,1461.8612098078374,1462.830908273391
humpback,20190222T070004-File-24.png,1463.9557469037964,1464.6538937423475
humpback,20190222T070004-File-24.png,1465.584799118329,1466.6708446591626
humpback,20190222T070004-File-24.png,1468.2998968736954,1469.73504802724
humpback,20190222T070004-File-24.png,1470.9374406433535,1472.5664928578863
humpback,20190222T070004-File-24.png,1473.65253839872,1475.2816228066881
humpback,20190222T070004-File-24.png,1476.4840154228018,1478.2294469060498
humpback,20190222T070004-File-24.png,1478.4621732500455,1480.2463978228652
humpback,20190222T070004-File-24.png,1482.6511830550926,1484.512993807056
humpback,20190222T070004-File-24.png,1486.568705620008,1487.61595807127
humpback,20190222T070004-File-24.png,1487.61595807127,1488.895936866527
humpback,20190222T070004-File-24.png,1490.2922949304998,1492.0765195033198
humpback,20190222T070004-File-24.png,1493.472845373857,1494.791617258686
humpback,20190222T070004-File-24.png,1495.528557186809,1497.4291610283442
humpback,20190222T070004-File-24.png,1498.5927605548861,1499.911532439715
humpback,20190222T070004-File-24.png,1498.6315536444579,1499.7563922748632
humpback,20190222T083004-File-15.png,902.9718082086821,905.0663453046411
airplane,20190222T083004-File-15.png,906.6178113400302,913.7934705274465
humpback,20190222T083004-File-15.png,929.5023216832445,931.0150268224972
humpback,20190222T083004-File-15.png,923.37391494709,925.8951116414681
humpback,20190222T083004-File-15.png,917.7885470780701,919.029764977191
humpback,20190222T083004-File-15.png,918.6806593644801,920.1157783245892
humpback,20190222T083004-File-15.png,920.5812310125801,921.2406169549946
humpback,20190222T083004-File-15.png,923.2187747822383,924.2660272335
humpback,20190222T083004-File-15.png,924.9642062654864,926.4381183151673
humpback,20190222T083004-File-15.png,923.2963609613819,924.8866200863428
humpback,20190222T083004-File-15.png,933.8077107570072,934.8937562978408
humpback,20190222T083004-File-15.png,930.4719879553627,932.4501457826063
humpback,20190222T083004-File-15.png,935.7858363908155,937.1434013652163
humpback,20190222T083004-File-15.png,931.5968265857681,932.7216652161735
humpback,20190222T083004-File-15.png,941.0221308405598,942.3021096358171
humpback,20190222T083004-File-15.png,945.3275199143226,946.879018143147
humpback,20190222T083004-File-15.png,950.7965407080624,952.5419399978753
humpback,20190222T083004-File-15.png,951.0292348586225,952.0377264137479
humpback,20190222T083004-File-15.png,942.6124221589562,944.2026812839172
humpback,20190222T083004-File-15.png,947.5384040855615,948.3529301928279
humpback,20190222T083004-File-15.png,950.6025752602035,951.9213471450325
humpback,20190222T083004-File-15.png,952.6583192665906,954.2873714811234
humpback,20190222T083004-File-15.png,955.4510032011005,956.6921889067861
humpback,20190222T083004-File-15.png,956.9637083403533,958.6315536444579
humpback,20190222T083004-File-15.png,952.9685995962943,954.7140310795425
humpback,20190222T083004-File-15.png,948.0426176696889,950.3698811096433
airplane,20190222T083004-File-2.png,125.29907164863656,132.86256515146474
humpback,20190222T083004-File-2.png,135.18979639798383,137.43947365879467
humpback,20190222T083004-File-2.png,122.70032096855023,124.05785374951576
humpback,20190222T083004-File-2.png,122.85546113340209,124.40695936222659
humpback,20190222T083004-File-2.png,132.55228482176105,134.5692035451411
humpback,20190222T083004-File-2.png,133.01773750975192,134.53044264900464
humpback,20190222T083004-File-2.png,134.2201301258656,135.22858948755564
humpback,20190222T083004-File-2.png,135.26738257712742,136.93522788123198
humpback,20190222T083004-File-2.png,138.7970386331955,140.54247011644367
humpback,20190222T083004-File-2.png,141.66727655341373,143.14118860309466
humpback,20190222T083004-File-2.png,146.32177123988725,148.2998968736955
humpback,20190222T083004-File-2.png,151.51924040662456,153.18711790416444
humpback,20190222T083004-File-2.png,149.1532160705337,152.06227927375903
humpback,20190222T083004-File-2.png,150.78230047850178,153.3810511585881
humpback,20190222T083004-File-2.png,160.78940449656443,162.41848890453252
humpback,20190222T083004-File-2.png,162.34090272538893,163.93119404378524
humpback,20190222T083004-File-2.png,164.16388819434533,166.02569894630886
humpback,20190222T083004-File-2.png,153.80771075700716,154.69982304341715
humpback,20190222T083004-File-2.png,155.2816228066881,158.69489959404078
humpback,20190222T083004-File-2.png,158.81124666932084,160.01367147886984
humpback,20190222T083004-File-2.png,173.97709115141967,175.8388697099479
humpback,20190222T083004-File-2.png,178.82548689888148,179.79518536443504
humpback,20190222T083004-File-2.png,169.32259646494617,170.79654070806242
humpback,20190222T100004-File-19.png,1146.4238780856067,1148.7123484359893
fish,20190222T100004-File-19.png,1146.811744594454,1158.603105378772
humpback,20190222T100004-File-19.png,1141.2264089188693,1143.0493943878257
humpback,20190222T100004-File-19.png,1151.660172535351,1153.677091258731
humpback,20190222T100004-File-19.png,1152.0092459546265,1153.6383303625946
humpback,20190222T100004-File-19.png,1151.698965624923,1153.5219510938794
humpback,20190222T100004-File-19.png,1157.0516071499474,1160.193364503733
